Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01232","Cucumbers and gherkins","2023","2023","ha","549","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01232","Cucumbers and gherkins","2023","2023","kg/ha","11646.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01232","Cucumbers and gherkins","2024","2024","ha","508","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","10397.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2015","2015","ha","457","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2015","2015","kg/ha","2379.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2016","2016","ha","461","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2016","2016","kg/ha","2341.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2017","2017","ha","468","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2017","2017","kg/ha","2297.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2018","2018","ha","475","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2018","2018","kg/ha","2255.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2019","2019","ha","484","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2019","2019","kg/ha","2214.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2020","2020","ha","492","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2020","2020","kg/ha","2176.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2021","2021","ha","484","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2021","2021","kg/ha","2238.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2022","2022","ha","487","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2022","2022","kg/ha","2243.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2023","2023","ha","488","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2023","2023","kg/ha","2244.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01314","Dates","2024","2024","ha","486","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01314","Dates","2024","2024","kg/ha","2256.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2015","2015","ha","2379","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2015","2015","kg/ha","7724.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","ha","2418","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","kg/ha","7592.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","ha","2431","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","kg/ha","7539","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2018","2018","ha","2427","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2018","2018","kg/ha","7539.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2019","2019","ha","2431","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2019","2019","kg/ha","7519.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","2427","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","kg/ha","7520.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","ha","2408","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","kg/ha","7607.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","ha","2388","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","kg/ha","7685.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2023","2023","ha","2383","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2023","2023","kg/ha","7683.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","ha","2378","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","kg/ha","7680.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2015","2015","ha","28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2015","2015","kg/ha","8914","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2016","2016","ha","23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2016","2016","kg/ha","8534.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2017","2017","ha","12","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2017","2017","kg/ha","7033.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2018","2018","ha","3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2018","2018","kg/ha","5155.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2019","2019","ha","39","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2019","2019","kg/ha","9145.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2020","2020","ha","87","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2020","2020","kg/ha","19456.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2021","2021","ha","78","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2021","2021","kg/ha","11930.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","76","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2022","2022","kg/ha","12096.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2023","2023","ha","1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2023","2023","kg/ha","24000","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01657","Ginger, raw","2024","2024","ha","52","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01657","Ginger, raw","2024","2024","kg/ha","10211.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2015","2015","ha","150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01252","Green garlic","2015","2015","kg/ha","12029.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2016","2016","ha","191","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01252","Green garlic","2016","2016","kg/ha","12423.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2017","2017","ha","227","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01252","Green garlic","2017","2017","kg/ha","10982.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2018","2018","ha","177","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01252","Green garlic","2018","2018","kg/ha","9777.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2019","2019","ha","124","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01252","Green garlic","2019","2019","kg/ha","17611.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01252","Green garlic","2020","2020","ha","246","A","Official figure",""
